,individu_id,date,activite,duree,unite,poids_kg,calories
2496,1042,2025-02-06,course,32.28,min,80.0,356.2
2497,1042,2025-02-07,course,75.6,min,80.0,939.9
2498,1042,2025-02-08,velo,25.19,min,80.0,284.9
2499,1042,2025-02-09,natation,32.0,min,80.0,378.7
2500,1042,2025-02-10,natation,56.62,min,80.0,516.6
2501,1042,2025-02-11,course,51.52,min,80.0,819.4
2502,1042,2025-02-12,velo,42.599999999999994,min,80.0,450.0
2503,1042,2025-02-13,course,61.2,min,80.0,899.3
2504,1042,2025-02-14,velo,53.4,min,80.0,546.2
2505,1042,2025-02-15,course,36.0,min,80.0,513.5
2506,1042,2025-02-16,course,48.31,min,80.0,754.5
2507,1042,2025-02-17,velo,47.05,min,80.0,503.5
2508,1042,2025-02-18,course,42.75,min,80.0,574.9
2509,1042,2025-02-19,velo,63.6,min,80.0,654.9
2510,1042,2025-02-20,velo,45.62,min,80.0,473.9
2511,1042,2025-02-21,velo,45.88,min,80.0,464.2
2512,1042,2025-02-22,course,38.63,min,80.0,511.5
2513,1042,2025-02-23,velo,64.80000000000001,min,80.0,677.5
2514,1042,2025-02-24,velo,71.17,min,80.0,750.3
2515,1042,2025-02-25,velo,13.28,min,80.0,112.3
2516,1042,2025-02-26,natation,55.18,min,80.0,611.5
2517,1042,2025-02-27,velo,27.09,min,80.0,324.2
2518,1042,2025-02-28,course,42.27,min,70.65102602073198,608.7
2519,1042,2025-03-01,course,66.7,min,80.0,961.0
2520,1043,2025-01-01,course,59.77,min,67.4,771.4
2521,1043,2025-01-02,velo,51.78,min,67.4,447.1
2522,1043,2025-01-03,velo,50.21,min,67.4,468.7
2523,1043,2025-01-04,course,48.62,min,67.4,612.7
2524,1043,2025-01-05,course,40.66,min,67.4,473.5
2525,1043,2025-01-06,course,80.15,min,67.4,928.0
2526,1043,2025-01-07,course,56.4,min,67.4,753.0
2527,1043,2025-01-08,course,72.73,min,67.4,666.0
2528,1043,2025-01-09,velo,64.80000000000001,min,67.4,703.1
2529,1043,2025-01-10,course,38.85,min,67.4,438.1
2530,1043,2025-01-11,natation,75.3,min,67.4,731.8
2531,1043,2025-01-12,velo,61.4,min,67.4,677.8
2532,1043,2025-01-13,course,12.63,min,67.4,143.0
2533,1043,2025-01-14,velo,58.59,min,67.4,553.3
2534,1043,2025-01-15,velo,20.33,min,67.4,173.0
2535,1043,2025-01-16,course,59.52,min,67.4,1448.1
2536,1043,2025-01-17,velo,57.0,min,67.4,451.8
2537,1043,2025-01-18,natation,16.3,min,67.4,166.1
2538,1043,2025-01-19,course,77.88,min,67.4,956.9
2539,1043,2025-01-20,course,50.7,min,67.4,501.3
2540,1043,2025-01-21,course,44.93,min,67.4,445.8
2541,1043,2025-01-22,velo,38.24,min,67.4,340.4
2542,1043,2025-01-23,course,65.53,min,67.4,875.4
2543,1043,2025-01-24,course,72.0,min,67.4,836.2
2544,1043,2025-01-25,velo,78.96,min,67.4,695.0
2545,1043,2025-01-26,course,32.32,min,67.4,369.9
2546,1043,2025-01-27,natation,56.25,min,67.4,499.0
2547,1043,2025-01-28,velo,47.400000000000006,min,67.4,435.7
2548,1043,2025-01-29,natation,48.22,min,67.4,467.0
2549,1043,2025-01-30,course,59.09,min,67.4,737.3
2550,1043,2025-01-31,natation,46.6,min,67.4,512.0
2551,1043,2025-02-01,velo,59.38,min,67.4,549.3
2552,1043,2025-02-02,course,32.6,min,67.4,360.0
2553,1043,2025-02-03,natation,87.6,min,67.4,883.9
2554,1043,2025-02-04,natation,61.800000000000004,min,67.4,568.3
2555,1043,2025-02-05,course,78.0,min,67.4,956.0
2556,1043,2025-02-06,course,54.83,min,67.4,671.7
2557,1043,2025-02-07,velo,61.2,min,67.4,568.5
2558,1043,2025-02-08,velo,64.2,min,67.4,461.1
2559,1043,2025-02-09,course,38.2,min,67.4,382.3
2560,1043,2025-02-10,velo,42.08,min,67.4,331.1
2561,1043,2025-02-11,course,35.01,min,67.4,398.3
2562,1043,2025-02-12,natation,57.25,min,67.4,504.5
2563,1043,2025-02-13,course,61.57,min,67.4,768.4
2564,1043,2025-02-14,velo,61.86,min,67.4,548.5
2565,1043,2025-02-15,course,63.6,min,67.4,847.7
2566,1043,2025-02-16,velo,21.58,min,67.4,175.4
2567,1043,2025-02-17,velo,27.58,min,67.4,249.8
2568,1043,2025-02-18,course,73.32,min,67.4,812.0
2569,1043,2025-02-19,natation,44.56,min,67.4,385.1
2570,1043,2025-02-20,velo,40.81,min,67.4,295.2
2571,1043,2025-02-21,velo,77.4,min,67.4,720.0
2572,1043,2025-02-22,course,64.37,min,67.4,713.9
2573,1043,2025-02-23,velo,67.41,min,67.4,529.6
2574,1043,2025-02-24,natation,63.21,min,67.4,635.5
2575,1043,2025-02-25,course,67.2,min,67.4,735.7
2576,1043,2025-02-26,velo,51.51,min,67.4,427.2
2577,1043,2025-02-27,course,28.2,min,67.4,250.2
2578,1043,2025-02-28,course,59.4,min,67.4,796.3
2579,1043,2025-03-01,course,76.2,min,67.4,959.0
2580,1044,2025-01-01,velo,41.57,min,64.2,365.3
2581,1044,2025-01-02,velo,31.79,min,64.2,313.2
2582,1044,2025-01-03,course,58.02,min,64.2,678.0
2583,1044,2025-01-04,natation,35.08,min,64.2,374.2
2584,1044,2025-01-05,velo,73.58,min,64.2,765.9
2585,1044,2025-01-06,velo,60.0,min,64.2,512.9
2586,1044,2025-01-07,course,49.199999999999996,min,64.2,535.8
2587,1044,2025-01-08,natation,43.67,min,64.2,398.6
2588,1044,2025-01-09,velo,22.22,min,64.2,177.1
2589,1044,2025-01-10,natation,46.2,min,64.2,456.6
2590,1044,2025-01-11,course,43.74,min,64.2,497.8
2591,1044,2025-01-12,natation,34.97,min,64.2,297.0
2592,1044,2025-01-13,course,50.95,min,64.2,519.1
2593,1044,2025-01-14,natation,47.3,min,64.2,469.4
2594,1044,2025-01-15,course,55.73,min,64.2,436.9
2595,1044,2025-01-16,velo,73.39,min,64.2,531.1
2596,1044,2025-01-17,course,42.86,min,64.2,457.4
2597,1044,2025-01-18,course,37.16,min,64.2,469.1
2598,1044,2025-01-19,course,44.5,min,64.2,514.9
2599,1044,2025-01-20,velo,20.27,min,64.2,169.2
2600,1044,2025-01-21,natation,52.16,min,64.2,524.2
2601,1044,2025-01-22,velo,74.4,min,64.2,623.0
2602,1044,2025-01-23,velo,38.08,min,64.2,337.2
2603,1044,2025-01-24,course,72.76,min,64.2,846.2
2604,1044,2025-01-25,course,55.81,min,64.2,652.7
2605,1044,2025-01-26,velo,44.6,min,64.2,432.0
2606,1044,2025-01-27,velo,43.51,min,64.2,409.4
2607,1044,2025-01-28,course,46.65,min,64.2,623.4
2608,1044,2025-01-29,velo,71.29,min,64.2,633.7
2609,1044,2025-01-30,velo,47.05,min,64.2,431.7
2610,1044,2025-01-31,course,31.84,min,64.2,339.7
2611,1044,2025-02-01,course,53.22,min,64.2,534.3
2612,1044,2025-02-02,course,33.62,min,64.2,378.4
2613,1044,2025-02-03,natation,39.87,min,64.2,349.9
2614,1044,2025-02-04,course,48.44,min,70.65102602073198,575.5
2615,1044,2025-02-05,velo,40.19,min,64.2,292.3
2616,1044,2025-02-06,course,49.68,min,64.2,548.2
2617,1044,2025-02-07,natation,39.2,min,64.2,334.4
2618,1044,2025-02-08,velo,39.88,min,64.2,332.3
2619,1044,2025-02-09,velo,59.4,min,64.2,422.7
2620,1044,2025-02-10,course,75.08,min,64.2,781.8
2621,1044,2025-02-11,velo,59.83,min,64.2,517.6
2622,1044,2025-02-12,course,46.74,min,64.2,514.9
2623,1044,2025-02-13,velo,46.9,min,64.2,402.3
2624,1044,2025-02-14,course,31.49,min,64.2,329.3
2625,1044,2025-02-15,velo,47.25,min,64.2,386.0
2626,1044,2025-02-16,velo,49.87,min,64.2,473.1
2627,1044,2025-02-17,course,72.7,min,64.2,846.3
2628,1044,2025-02-18,velo,55.14,min,64.2,505.3
2629,1044,2025-02-19,velo,72.16,min,64.2,532.8
2630,1044,2025-02-20,velo,36.43,min,64.2,311.0
2631,1044,2025-02-21,course,32.19,min,64.2,384.7
2632,1044,2025-02-22,velo,35.36,min,64.2,287.5
2633,1044,2025-02-23,course,35.78,min,64.2,381.0
2634,1044,2025-02-24,velo,21.53,min,64.2,175.4
2635,1044,2025-02-25,course,55.89,min,64.2,608.3
2636,1044,2025-02-26,velo,42.599999999999994,min,64.2,337.6
2637,1044,2025-02-27,velo,30.39,min,64.2,273.1
2638,1044,2025-02-28,course,42.0,min,64.2,501.0
2639,1044,2025-03-01,velo,18.79,min,64.2,165.3
2640,1045,2025-01-01,course,70.19999999999999,min,56.5,692.8
2641,1045,2025-01-02,course,43.43,min,56.5,415.1
2642,1045,2025-01-03,velo,33.47,min,56.5,214.6
2643,1045,2025-01-04,velo,73.64,min,56.5,584.6
2644,1045,2025-01-05,velo,35.58,min,56.5,237.2
2645,1045,2025-01-06,velo,55.800000000000004,min,56.5,439.0
2646,1045,2025-01-07,course,58.34,min,56.5,584.7
2647,1045,2025-01-08,course,60.3,min,56.5,625.1
2648,1045,2025-01-09,natation,76.03,min,56.5,585.4
2649,1045,2025-01-10,velo,69.6,min,56.5,561.4
2650,1045,2025-01-11,course,25.73,min,56.5,264.5
2651,1045,2025-01-12,velo,76.82,min,56.5,564.7
2652,1045,2025-01-13,velo,43.8,min,56.5,332.7
2653,1045,2025-01-14,velo,40.65,min,56.5,343.9
2654,1045,2025-01-15,velo,39.59,min,56.5,332.6
2655,1045,2025-01-16,course,55.800000000000004,min,56.5,599.9
2656,1045,2025-01-17,velo,31.8,min,56.5,260.5
2657,1045,2025-01-18,velo,58.61,min,56.5,483.8
2658,1045,2025-01-19,velo,64.23,min,56.5,529.7
2659,1045,2025-01-20,velo,20.400000000000002,min,56.5,150.4
2660,1045,2025-01-21,course,47.42,min,56.5,489.0
2661,1045,2025-01-22,velo,42.91,min,56.5,342.7
2662,1045,2025-01-23,velo,43.8,min,56.5,351.0
2663,1045,2025-01-24,velo,36.04,min,56.5,265.7
2664,1045,2025-01-25,course,89.4,min,56.5,699.9
2665,1045,2025-01-26,course,43.8,min,56.5,437.3
2666,1045,2025-01-27,course,55.54,min,56.5,483.3
2667,1045,2025-01-28,velo,53.3,min,56.5,376.1
2668,1045,2025-01-29,velo,47.56,min,56.5,295.5
2669,1045,2025-01-30,velo,27.15,min,56.5,204.5
2670,1045,2025-01-31,velo,32.95,min,56.5,208.3
2671,1045,2025-02-01,course,24.73,min,56.5,221.4
2672,1045,2025-02-02,course,81.0,min,56.5,815.9
2673,1045,2025-02-03,natation,45.38,min,56.5,399.0
2674,1045,2025-02-04,velo,51.56,min,56.5,365.8
2675,1045,2025-02-05,course,58.45,min,56.5,556.4
2676,1045,2025-02-06,course,64.59,min,56.5,697.4
2677,1045,2025-02-07,natation,45.2,min,56.5,383.2
2678,1045,2025-02-08,natation,34.71,min,56.5,255.1
2679,1045,2025-02-09,course,64.86,min,56.5,717.0
2680,1045,2025-02-10,velo,52.27,min,56.5,310.0
2681,1045,2025-02-11,velo,36.19,min,56.5,240.5
2682,1045,2025-02-12,velo,66.0,min,56.5,477.1
2683,1045,2025-02-13,velo,46.2,min,56.5,355.5
2684,1045,2025-02-14,course,10.0,min,56.5,89.9
2685,1045,2025-02-15,course,27.62,min,70.65102602073198,289.4
2686,1045,2025-02-16,course,64.2,min,56.5,607.3
2687,1045,2025-02-17,natation,70.13,min,56.5,577.6
2688,1045,2025-02-18,course,53.0,min,56.5,520.4
2689,1045,2025-02-19,natation,59.99,min,56.5,497.9
2690,1045,2025-02-20,course,40.64,min,56.5,422.9
2691,1045,2025-02-21,velo,51.14,min,56.5,422.3
2692,1045,2025-02-22,natation,52.09,min,56.5,414.9
2693,1045,2025-02-23,course,61.2,min,56.5,506.2
2694,1045,2025-02-24,course,43.09,min,56.5,445.7
2695,1045,2025-02-25,velo,47.9,min,56.5,402.4
2696,1045,2025-02-26,course,75.33,min,56.5,886.3
2697,1045,2025-02-27,velo,44.26,min,56.5,346.2
2698,1045,2025-02-28,velo,26.69,min,56.5,186.7
2699,1045,2025-03-01,natation,71.39999999999999,min,56.5,629.2
2700,1046,2025-01-01,course,36.07,min,80.4,573.9
2701,1046,2025-01-02,natation,42.599999999999994,min,80.4,437.4
2702,1046,2025-01-03,velo,52.73,min,80.4,621.3
2703,1046,2025-01-04,velo,49.8,min,80.4,528.2
2704,1046,2025-01-05,velo,55.43,min,80.4,645.2
2705,1046,2025-01-06,velo,48.0,min,80.4,470.4
2706,1046,2025-01-07,course,97.2,min,70.65102602073198,1255.3
2707,1046,2025-01-08,course,39.79,min,80.4,517.1
2708,1046,2025-01-09,course,36.72,min,80.4,610.6
2709,1046,2025-01-10,course,48.22,min,80.4,647.0
2710,1046,2025-01-11,velo,25.3,min,80.4,277.0
2711,1046,2025-01-12,natation,75.0,min,80.4,846.2
2712,1046,2025-01-13,natation,53.61,min,80.4,653.7
2713,1046,2025-01-14,velo,36.0,min,80.4,345.0
2714,1046,2025-01-15,course,38.4,min,80.4,649.2
2715,1046,2025-01-16,velo,46.46,min,80.4,505.4
2716,1046,2025-01-17,velo,38.66,min,80.4,344.2
2717,1046,2025-01-18,velo,72.05,min,80.4,789.8
2718,1046,2025-01-19,course,64.2,min,80.4,814.5
2719,1046,2025-01-20,natation,38.4,min,80.4,558.9
2720,1046,2025-01-21,natation,33.42,min,80.4,371.8
2721,1046,2025-01-22,velo,48.64,min,80.4,543.4
2722,1046,2025-01-23,velo,57.0,min,80.4,587.2
2723,1046,2025-01-24,course,21.0,min,80.4,316.1
2724,1046,2025-01-25,velo,49.82,min,80.4,575.4
2725,1046,2025-01-26,velo,57.25,min,80.4,605.0
2726,1046,2025-01-27,course,45.91,min,80.4,660.3
2727,1046,2025-01-28,course,57.42,min,80.4,823.2
2728,1046,2025-01-29,course,43.71,min,80.4,681.2
2729,1046,2025-01-30,course,48.71,min,80.4,649.1
2730,1046,2025-01-31,course,48.6,min,80.4,667.0
2731,1046,2025-02-01,course,32.92,min,80.4,486.7
2732,1046,2025-02-02,velo,41.85,min,80.4,396.1
2733,1046,2025-02-03,natation,88.2,min,80.4,781.7
2734,1046,2025-02-04,velo,49.72,min,80.4,486.8
2735,1046,2025-02-05,natation,91.63,min,80.4,1170.3
2736,1046,2025-02-06,natation,65.66,min,80.4,774.8
2737,1046,2025-02-07,natation,50.25,min,80.4,582.4
2738,1046,2025-02-08,course,61.2,min,80.4,874.9
2739,1046,2025-02-09,natation,33.22,min,80.4,474.4
2740,1046,2025-02-10,course,24.56,min,70.65102602073198,293.5
2741,1046,2025-02-11,course,32.07,min,80.4,469.8
2742,1046,2025-02-12,natation,29.4,min,80.4,265.9
2743,1046,2025-02-13,natation,58.14,min,80.4,571.7
2744,1046,2025-02-14,course,79.80000000000001,min,80.4,1227.4
2745,1046,2025-02-15,natation,26.04,min,80.4,327.1
2746,1046,2025-02-16,velo,40.2,min,80.4,415.1
2747,1046,2025-02-17,course,43.48,min,80.4,510.1
2748,1046,2025-02-18,natation,77.02,min,80.4,1037.6
2749,1046,2025-02-19,velo,72.6,min,80.4,766.0
2750,1046,2025-02-20,course,53.4,min,80.4,712.5
2751,1046,2025-02-21,course,40.56,min,80.4,680.2
2752,1046,2025-02-22,velo,59.91,min,80.4,665.2
2753,1046,2025-02-23,natation,50.82,min,80.4,503.1
2754,1046,2025-02-24,course,51.6,min,80.4,813.2
2755,1046,2025-02-25,course,66.64,min,80.4,1012.0
2756,1046,2025-02-26,natation,58.199999999999996,min,80.4,559.3
2757,1046,2025-02-27,velo,57.94,min,80.4,571.8
2758,1046,2025-02-28,velo,32.16,min,80.4,336.9
2759,1046,2025-03-01,velo,37.12,min,80.4,881.4
2760,1047,2025-01-01,velo,31.93,min,67.8,252.1
2761,1047,2025-01-02,course,74.9,min,67.8,904.7
2762,1047,2025-01-03,natation,53.04,min,67.8,506.5
2763,1047,2025-01-04,course,82.8,min,67.8,1082.6
2764,1047,2025-01-05,course,31.42,min,67.8,343.0
2765,1047,2025-01-06,velo,42.67,min,67.8,359.3
2766,1047,2025-01-07,velo,46.63,min,67.8,458.9
2767,1047,2025-01-08,velo,66.60000000000001,min,67.8,631.6
2768,1047,2025-01-09,course,88.2,min,67.8,1037.2
2769,1047,2025-01-10,natation,37.72,min,67.8,326.8
2770,1047,2025-01-11,velo,38.08,min,67.8,286.5
2771,1047,2025-01-12,course,33.23,min,67.8,380.5
2772,1047,2025-01-13,course,76.61,min,67.8,774.6
2773,1047,2025-01-14,velo,45.44,min,67.8,424.5
2774,1047,2025-01-15,natation,10.0,min,67.8,94.6
2775,1047,2025-01-16,velo,66.38,min,67.8,617.0
2776,1047,2025-01-17,course,47.400000000000006,min,67.8,606.9
2777,1047,2025-01-18,course,53.44,min,67.8,576.4
2778,1047,2025-01-19,velo,20.28,min,67.8,205.0
2779,1047,2025-01-20,velo,71.39999999999999,min,67.8,656.1
2780,1047,2025-01-21,course,40.800000000000004,min,67.8,526.2
2781,1047,2025-01-22,velo,80.4,min,67.8,701.2
2782,1047,2025-01-23,velo,46.76,min,67.8,440.2
2783,1047,2025-01-24,course,23.7,min,67.8,293.8
2784,1047,2025-01-25,natation,68.15,min,67.8,703.2
2785,1047,2025-01-26,velo,35.69,min,67.8,285.7
2786,1047,2025-01-27,velo,41.79,min,67.8,342.7
2787,1047,2025-01-28,natation,43.57,min,67.8,484.6
2788,1047,2025-01-29,natation,56.78,min,67.8,609.2
2789,1047,2025-01-30,natation,58.8,min,67.8,557.9
2790,1047,2025-01-31,velo,53.4,min,67.8,548.1
2791,1047,2025-02-01,velo,96.0,min,67.8,823.9
2792,1047,2025-02-02,velo,50.06,min,67.8,508.5
2793,1047,2025-02-03,course,47.73,min,67.8,586.6
2794,1047,2025-02-04,velo,53.67,min,67.8,495.0
2795,1047,2025-02-05,course,28.58,min,67.8,336.4
2796,1047,2025-02-06,course,39.72,min,67.8,421.6
2797,1047,2025-02-07,course,49.8,min,67.8,603.2
2798,1047,2025-02-08,natation,41.11,min,67.8,456.7
2799,1047,2025-02-09,velo,41.09,min,67.8,392.5
2800,1047,2025-02-10,natation,42.0,min,67.8,402.0
2801,1047,2025-02-11,course,72.6,min,67.8,774.7
2802,1047,2025-02-12,natation,38.9,min,67.8,317.4
2803,1047,2025-02-13,course,74.4,min,67.8,797.9
2804,1047,2025-02-14,natation,38.34,min,67.8,361.8
2805,1047,2025-02-15,natation,46.25,min,67.8,410.2
2806,1047,2025-02-16,course,33.06,min,67.8,393.3
2807,1047,2025-02-17,velo,49.1,min,67.8,389.7
2808,1047,2025-02-18,course,36.0,min,67.8,403.7
2809,1047,2025-02-19,velo,39.08,min,67.8,286.9
2810,1047,2025-02-20,velo,59.67,min,67.8,447.9
2811,1047,2025-02-21,velo,37.8,min,67.8,351.9
2812,1047,2025-02-22,natation,52.8,min,67.8,611.7
2813,1047,2025-02-23,course,56.97,min,67.8,660.0
2814,1047,2025-02-24,velo,32.36,min,67.8,281.2
2815,1047,2025-02-25,course,87.6,min,67.8,1078.8
2816,1047,2025-02-26,course,39.56,min,67.8,430.5
2817,1047,2025-02-27,course,50.85,min,67.8,729.5
2818,1047,2025-02-28,velo,24.95,min,67.8,203.5
2819,1047,2025-03-01,course,31.16,min,67.8,375.4
2820,1048,2025-01-01,course,46.23,min,69.6,531.0
2821,1048,2025-01-02,velo,69.6,min,69.6,719.2
2822,1048,2025-01-03,velo,42.0,min,69.6,368.8
2823,1048,2025-01-04,course,57.59,min,69.6,735.2
2824,1048,2025-01-05,velo,54.0,min,69.6,415.5
2825,1048,2025-01-06,velo,34.74,min,69.6,288.0
2826,1048,2025-01-07,course,45.83,min,69.6,637.7
2827,1048,2025-01-08,course,48.36,min,69.6,654.8
2828,1048,2025-01-09,course,80.4,min,70.65102602073198,1157.7
2829,1048,2025-01-10,velo,91.8,min,69.6,829.6
2830,1048,2025-01-11,natation,81.93,min,69.6,960.0
2831,1048,2025-01-12,course,71.83,min,69.6,748.7
2832,1048,2025-01-13,velo,49.73,min,69.6,504.9
2833,1048,2025-01-14,velo,34.41,min,69.6,343.9
2834,1048,2025-01-15,natation,46.95,min,69.6,448.0
2835,1048,2025-01-16,course,70.5,min,69.6,728.9
2836,1048,2025-01-17,velo,40.62,min,69.6,411.9
2837,1048,2025-01-18,course,64.12,min,69.6,675.7
2838,1048,2025-01-19,velo,58.12,min,69.6,576.9
2839,1048,2025-01-20,velo,26.95,min,69.6,282.6
2840,1048,2025-01-21,velo,43.72,min,69.6,385.0
2841,1048,2025-01-22,course,72.6,min,69.6,838.6
2842,1048,2025-01-23,velo,60.17,min,69.6,573.4
2843,1048,2025-01-24,course,32.16,min,69.6,346.8
2844,1048,2025-01-25,velo,63.01,min,69.6,178.7
2845,1048,2025-01-26,velo,30.04,min,69.6,240.3
2846,1048,2025-01-27,velo,54.0,min,69.6,438.0
2847,1048,2025-01-28,velo,52.2,min,69.6,478.2
2848,1048,2025-01-29,course,51.6,min,69.6,557.4
2849,1048,2025-01-30,course,51.74,min,69.6,663.0
2850,1048,2025-01-31,velo,66.74,min,69.6,665.2
2851,1048,2025-02-01,natation,73.95,min,69.6,623.8
2852,1048,2025-02-02,course,54.0,min,69.6,631.4
2853,1048,2025-02-03,natation,74.42,min,69.6,706.2
2854,1048,2025-02-04,natation,54.03,min,69.6,510.8
2855,1048,2025-02-05,velo,29.4,min,69.6,285.5
2856,1048,2025-02-06,velo,49.199999999999996,min,69.6,420.7
2857,1048,2025-02-07,natation,49.62,min,69.6,558.3
2858,1048,2025-02-08,course,18.7,min,69.6,255.9
2859,1048,2025-02-09,course,30.89,min,69.6,375.0
2860,1048,2025-02-10,course,32.42,min,69.6,370.1
2861,1048,2025-02-11,velo,87.0,min,69.6,737.1
2862,1048,2025-02-12,velo,65.67,min,69.6,659.1
2863,1048,2025-02-13,velo,49.99,min,69.6,453.6
2864,1048,2025-02-14,natation,61.06,min,69.6,625.4
2865,1048,2025-02-15,velo,42.26,min,69.6,312.3
2866,1048,2025-02-16,velo,39.86,min,69.6,368.3
2867,1048,2025-02-17,natation,53.53,min,69.6,552.9
2868,1048,2025-02-18,velo,65.21,min,69.6,557.9
2869,1048,2025-02-19,natation,69.6,min,69.6,675.8
2870,1048,2025-02-20,velo,44.37,min,69.6,417.7
2871,1048,2025-02-21,velo,69.0,min,69.6,616.7
2872,1048,2025-02-22,course,31.96,min,69.6,338.7
2873,1048,2025-02-23,natation,22.72,min,69.6,227.5
2874,1048,2025-02-24,velo,59.69,min,69.6,623.1
2875,1048,2025-02-25,velo,39.97,min,69.6,397.6
2876,1048,2025-02-26,velo,57.2,min,69.6,563.8
2877,1048,2025-02-27,natation,71.47,min,69.6,639.6
2878,1048,2025-02-28,velo,44.13,min,69.6,378.8
2879,1048,2025-03-01,course,28.97,min,69.6,371.7
2880,1049,2025-01-01,course,26.59,min,96.1,473.3
2881,1049,2025-01-02,course,50.84,min,96.1,771.6
2882,1049,2025-01-03,natation,65.28,min,96.1,763.0
2883,1049,2025-01-04,course,26.52,min,96.1,400.5
2884,1049,2025-01-05,velo,63.44,min,96.1,796.3
2885,1049,2025-01-06,course,65.93,min,96.1,1246.8
2886,1049,2025-01-07,velo,57.0,min,96.1,726.2
2887,1049,2025-01-08,velo,61.93,min,96.1,667.6
2888,1049,2025-01-09,natation,37.8,min,96.1,471.8
2889,1049,2025-01-10,velo,52.15,min,96.1,697.3
2890,1049,2025-01-11,course,48.6,min,96.1,811.9
2891,1049,2025-01-12,course,55.95,min,96.1,845.8
2892,1049,2025-01-13,velo,33.76,min,96.1,392.0
2893,1049,2025-01-14,velo,44.87,min,96.1,585.7
2894,1049,2025-01-15,velo,79.2,min,96.1,854.3
2895,1049,2025-01-16,course,94.80000000000001,min,96.1,1634.4
2896,1049,2025-01-17,course,26.74,min,96.1,468.0
2897,1049,2025-01-18,natation,59.04,min,96.1,762.3
2898,1049,2025-01-19,course,55.800000000000004,min,96.1,872.6
2899,1049,2025-01-20,velo,18.62,min,96.1,266.8
2900,1049,2025-01-21,course,32.64,min,96.1,531.7
2901,1049,2025-01-22,velo,72.0,min,96.1,848.1
2902,1049,2025-01-23,course,83.88,min,96.1,1498.6
2903,1049,2025-01-24,course,44.0,min,96.1,749.6
2904,1049,2025-01-25,velo,26.5,min,96.1,320.8
2905,1049,2025-01-26,natation,43.53,min,96.1,506.9
2906,1049,2025-01-27,natation,48.9,min,96.1,642.7
2907,1049,2025-01-28,natation,14.87,min,96.1,208.9
2908,1049,2025-01-29,course,63.03,min,96.1,983.6
2909,1049,2025-01-30,course,82.04,min,96.1,1320.2
2910,1049,2025-01-31,course,54.22,min,96.1,931.8
2911,1049,2025-02-01,velo,68.51,min,96.1,777.6
2912,1049,2025-02-02,velo,60.18,min,96.1,860.3
2913,1049,2025-02-03,course,40.83,min,96.1,680.7
2914,1049,2025-02-04,natation,54.24,min,96.1,758.5
2915,1049,2025-02-05,course,44.95,min,96.1,707.8
2916,1049,2025-02-06,natation,71.39999999999999,min,96.1,867.2
2917,1049,2025-02-07,natation,28.49,min,96.1,373.0
2918,1049,2025-02-08,velo,28.0,min,96.1,311.5
2919,1049,2025-02-09,course,33.74,min,96.1,586.0
2920,1049,2025-02-10,course,39.0,min,96.1,649.9
2921,1049,2025-02-11,natation,70.19,min,96.1,1158.5
2922,1049,2025-02-12,course,35.57,min,96.1,557.0
2923,1049,2025-02-13,natation,60.3,min,96.1,808.8
2924,1049,2025-02-14,velo,47.31,min,96.1,563.4
2925,1049,2025-02-15,natation,64.2,min,96.1,978.3
2926,1049,2025-02-16,velo,25.99,min,96.1,338.7
2927,1049,2025-02-17,velo,49.28,min,96.1,711.7
2928,1049,2025-02-18,course,45.9,min,96.1,709.1
2929,1049,2025-02-19,course,79.80000000000001,min,96.1,1386.7
2930,1049,2025-02-20,course,57.0,min,96.1,899.9
2931,1049,2025-02-21,course,33.0,min,96.1,551.5
2932,1049,2025-02-22,velo,59.2,min,96.1,713.6
2933,1049,2025-02-23,course,14.53,min,96.1,253.2
2934,1049,2025-02-24,course,66.97,min,96.1,1201.4
2935,1049,2025-02-25,course,68.51,min,96.1,1044.0
2936,1049,2025-02-26,natation,69.0,min,96.1,919.3
2937,1049,2025-02-27,velo,30.54,min,96.1,376.1
2938,1049,2025-02-28,velo,45.6,min,96.1,579.3
2939,1049,2025-03-01,velo,68.39999999999999,min,96.1,869.2
2940,1050,2025-01-01,velo,60.3,min,65.4,526.2
2941,1050,2025-01-02,natation,54.17,min,65.4,484.8
2942,1050,2025-01-03,course,17.34,min,65.4,174.5
2943,1050,2025-01-04,course,43.96,min,65.4,505.3
2944,1050,2025-01-05,course,27.02,min,65.4,279.1
2945,1050,2025-01-06,natation,45.12,min,65.4,513.1
2946,1050,2025-01-07,velo,54.7,min,65.4,413.6
2947,1050,2025-01-08,course,64.82,min,65.4,728.4
2948,1050,2025-01-09,natation,10.0,min,65.4,94.1
2949,1050,2025-01-10,natation,69.94,min,65.4,616.7
2950,1050,2025-01-11,course,27.68,min,65.4,307.8
2951,1050,2025-01-12,natation,54.71,min,65.4,431.8
2952,1050,2025-01-13,course,46.41,min,65.4,573.7
2953,1050,2025-01-14,velo,14.1,min,65.4,109.1
2954,1050,2025-01-15,velo,33.6,min,65.4,286.0
2955,1050,2025-01-16,velo,55.11,min,65.4,477.5
2956,1050,2025-01-17,velo,70.19999999999999,min,65.4,681.5
2957,1050,2025-01-18,course,38.27,min,65.4,392.3
2958,1050,2025-01-19,velo,21.92,min,65.4,198.5
2959,1050,2025-01-20,course,23.92,min,65.4,223.5
2960,1050,2025-01-21,course,57.0,min,65.4,635.4
2961,1050,2025-01-22,course,66.29,min,65.4,719.2
2962,1050,2025-01-23,velo,46.44,min,65.4,459.6
